fw,mver,lts,dst_name,af,dst_addr,src_addr,proto,ttl,size,result,dup,rcvd,sent,min,max,avg,msm_id,prb_id,timestamp,msm_name,from,type,step,stored_timestamp
5020,2.3.2,23,193.0.14.129,4,193.0.14.129,192.168.178.111,ICMP,60.0,32,"[{'rtt': 24.774751}, {'rtt': 23.776792}, {'rtt': 23.574355}]",0,3,3,23.574355,24.774751,24.041966,1001,1002566,1789762063,Ping,84.168.176.36,ping,240,1789762116
5080,2.6.2,48,193.0.14.129,4,193.0.14.129,10.90.4.18,ICMP,52.0,32,"[{'rtt': 83.358332}, {'rtt': 79.372307}, {'rtt': 79.09699}]",0,3,3,79.09699,83.358332,80.60920966666667,1001,1002586,1789762059,Ping,31.13.129.39,ping,240,1789762136
5020,2.2.1,28,193.0.14.129,4,193.0.14.129,10.0.1.124,ICMP,48.0,32,"[{'rtt': 24.892783}, {'rtt': 24.934966}, {'rtt': 24.678359}]",0,3,3,24.678359,24.934966,24.835369333333333,1001,1002618,1789762060,Ping,13.213.182.45,ping,240,1789762105
5020,2.2.1,15,193.0.14.129,4,193.0.14.129,10.0.1.18,ICMP,54.0,32,"[{'rtt': 32.189703}, {'rtt': 32.208304}, {'rtt': 32.207155}]",0,3,3,32.189703,32.208304,32.20172066666667,1001,1002619,1789762047,Ping,13.124.36.236,ping,240,1789762101
5130,2.6.4,200080,193.0.14.129,4,193.0.14.129,10.165.68.2,ICMP,54.0,32,"[{'rtt': 6.106631}, {'rtt': 6.164092}, {'rtt': 5.021443}]",0,3,3,5.021443,6.164092,5.764055333333334,1001,1002782,1789762062,Ping,141.195.141.69,ping,240,1789762153
5130,2.6.4,5,193.0.14.129,4,193.0.14.129,195.200.224.145,ICMP,59.0,32,"[{'rtt': 4.128783}, {'rtt': 4.241438}, {'rtt': 4.420598}]",0,3,3,4.128783,4.420598,4.263606333333334,1001,1002796,1789762043,Ping,195.200.224.145,ping,240,1789762105
5130,2.6.4,6,193.0.14.129,4,193.0.14.129,172.18.0.7,ICMP,51.0,32,"[{'rtt': 27.794996}, {'rtt': 27.404336}, {'rtt': 28.687478}]",0,3,3,27.404336,28.687478,27.96227,1001,1002814,1789762052,Ping,212.105.90.25,ping,240,1789762120
5020,2.2.1,30,193.0.14.129,4,193.0.14.129,192.168.2.123,ICMP,60.0,32,"[{'rtt': 6.448152}, {'rtt': 6.542621}, {'rtt': 6.274444}]",0,3,3,6.274444,6.542621,6.421739,1001,1002821,1789762037,Ping,81.187.90.2,ping,240,1789762123
5130,2.6.4,23,193.0.14.129,4,193.0.14.129,10.100.0.80,ICMP,45.0,32,"[{'rtt': 295.741078}, {'rtt': 295.559908}, {'rtt': 295.619728}]",0,3,3,295.559908,295.741078,295.640238,1001,1002826,1789762039,Ping,149.202.128.8,ping,240,1789762132
5020,2.2.1,27,193.0.14.129,4,193.0.14.129,192.168.178.16,ICMP,53.0,32,"[{'rtt': 28.631292}, {'rtt': 28.069258}, {'rtt': 28.114275}]",0,3,3,28.069258,28.631292,28.271608333333333,1001,1002855,1789762073,Ping,77.11.181.174,ping,240,1789762087
5080,2.6.2,39,193.0.14.129,4,193.0.14.129,172.18.0.2,ICMP,60.0,32,"[{'rtt': 0.679392}, {'rtt': 0.690099}, {'rtt': 0.683197}]",0,3,3,0.679392,0.690099,0.6842293333333332,1001,1002900,1789762069,Ping,212.93.98.243,ping,240,1789762136
5120,2.6.4,78,193.0.14.129,4,193.0.14.129,192.168.88.2,ICMP,56.0,32,"[{'rtt': 312.694837}, {'rtt': 312.392753}, {'rtt': 312.247597}]",0,3,3,312.247597,312.694837,312.4450623333334,1001,1002924,1789762062,Ping,103.95.115.126,ping,240,1789762113
5100,2.6.4,44,193.0.14.129,4,193.0.14.129,91.230.25.86,ICMP,59.0,32,"[{'rtt': 17.418287}, {'rtt': 17.386382}, {'rtt': 17.441916}]",0,3,3,17.386382,17.441916,17.415528333333334,1001,1002930,1789762044,Ping,91.230.25.86,ping,240,1789762107
5120,2.6.4,42,193.0.14.129,4,193.0.14.129,10.22.59.15,ICMP,52.0,32,"[{'rtt': 157.688455}, {'rtt': 157.319573}, {'rtt': 157.252217}]",0,3,3,157.252217,157.688455,157.42008166666665,1001,1002939,1789762034,Ping,99.105.212.219,ping,240,1789762125
5090,2.6.4,52,193.0.14.129,4,193.0.14.129,10.140.47.35,ICMP,50.0,32,"[{'rtt': 67.322983}, {'rtt': 67.430435}, {'rtt': 67.213998}]",0,3,3,67.213998,67.430435,67.322472,1001,1002954,1789762058,Ping,95.161.217.69,ping,240,1789762135
5130,2.6.4,28,193.0.14.129,4,193.0.14.129,192.168.30.252,ICMP,58.0,32,"[{'rtt': 13.544264}, {'rtt': 13.489565}, {'rtt': 12.355343}]",0,3,3,12.355343,13.544264,13.129724000000001,1001,1002970,1789762055,Ping,89.56.3.131,ping,240,1789762091
5020,2.3.2,45,193.0.14.129,4,193.0.14.129,192.168.1.4,ICMP,56.0,32,"[{'rtt': 41.932128}, {'rtt': 41.823444}, {'rtt': 44.320919}]",0,3,3,41.823444,44.320919,42.692163666666666,1001,1002978,1789762032,Ping,81.250.105.226,ping,240,1789762094
5080,2.4.0,11,193.0.14.129,4,193.0.14.129,192.168.5.3,ICMP,57.0,32,"[{'rtt': 75.936387}, {'rtt': 78.819818}, {'rtt': 78.801419}]",0,3,3,75.936387,78.819818,77.85254133333332,1001,1003040,1789762056,Ping,153.66.161.57,ping,240,1789762091
5030,2.4.0,87483148,193.0.14.129,4,193.0.14.129,172.16.73.40,ICMP,56.0,32,"[{'rtt': 75.440807}, {'rtt': 76.130025}, {'rtt': 75.306205}]",0,3,3,75.306205,76.130025,75.625679,1001,1003048,1789762078,Ping,164.215.72.96,ping,240,1789762523
5130,2.6.4,50,193.0.14.129,4,193.0.14.129,10.0.0.3,ICMP,59.0,32,"[{'rtt': 20.440899}, {'rtt': 20.03965}, {'rtt': 20.350602}]",0,3,3,20.03965,20.440899,20.277050333333335,1001,1003059,1789762044,Ping,125.253.33.62,ping,240,1789762115
5030,2.4.0,36,193.0.14.129,4,193.0.14.129,49.12.204.36,ICMP,55.0,32,"[{'rtt': 36.834117}, {'rtt': 36.385358}, {'rtt': 36.413822}]",0,3,3,36.385358,36.834117,36.54443233333333,1001,1003072,1789762043,Ping,49.12.204.36,ping,240,1789762124
5080,2.6.2,77696285,193.0.14.129,4,193.0.14.129,192.168.149.91,ICMP,52.0,32,"[{'rtt': 61.070296}, {'rtt': 60.814366}, {'rtt': 60.978299}]",0,3,3,60.814366,61.070296,60.95432033333333,1001,1003113,1789762054,Ping,185.80.28.8,ping,240,1789763375
5120,2.6.4,41,193.0.14.129,4,193.0.14.129,192.168.9.248,ICMP,55.0,32,"[{'rtt': 2.545921}, {'rtt': 2.740199}, {'rtt': 2.731457}]",0,3,3,2.545921,2.740199,2.6725256666666666,1001,1003158,1789762079,Ping,45.137.91.10,ping,240,1789762104
5080,2.6.3,70,193.0.14.129,4,193.0.14.129,10.106.29.229,ICMP,52.0,32,"[{'rtt': 9.372326}, {'rtt': 9.357386}, {'rtt': 9.317159}]",0,3,3,9.317159,9.372326,9.348957,1001,1003168,1789762054,Ping,109.73.217.72,ping,240,1789762101
5120,2.6.4,33,193.0.14.129,4,193.0.14.129,104.238.177.192,ICMP,59.0,32,"[{'rtt': 0.374861}, {'rtt': 0.438464}, {'rtt': 0.322425}]",0,3,3,0.322425,0.438464,0.3785833333333333,1001,1003186,1789762046,Ping,104.238.177.192,ping,240,1789762127
5080,2.6.3,32,193.0.14.129,4,193.0.14.129,192.168.13.37,ICMP,59.0,32,"[{'rtt': 13.135713}, {'rtt': 13.076261}, {'rtt': 13.767481}]",0,3,3,13.076261,13.767481,13.326485,1001,1003200,1789762047,Ping,82.66.30.182,ping,240,1789762144
5040,2.4.1,23,193.0.14.129,4,193.0.14.129,200.10.228.144,ICMP,51.0,32,"[{'rtt': 54.671707}, {'rtt': 54.662874}, {'rtt': 54.6399}]",0,3,3,54.6399,54.671707,54.658160333333335,1001,1003217,1789762070,Ping,200.10.228.144,ping,240,1789762090
5040,2.4.1,66,193.0.14.129,4,193.0.14.129,192.168.1.33,ICMP,46.0,20,"[{'rtt': 204.867486}, {'rtt': 204.821184}, {'rtt': 204.89233}]",0,3,3,204.821184,204.89233,204.86033333333333,1001,1003249,1789762068,Ping,45.238.189.66,ping,240,1789762128
5130,2.6.4,62,193.0.14.129,4,193.0.14.129,172.18.0.4,ICMP,53.0,32,"[{'rtt': 34.297854}, {'rtt': 34.032283}, {'rtt': 33.700401}]",0,3,3,33.700401,34.297854,34.01017933333333,1001,1003276,1789762034,Ping,91.86.1.155,ping,240,1789762097
5130,2.6.4,43,193.0.14.129,4,193.0.14.129,10.99.0.2,ICMP,53.0,32,"[{'rtt': 64.880207}, {'rtt': 65.196997}, {'rtt': 64.503094}]",0,3,3,64.503094,65.196997,64.86009933333334,1001,1003280,1789762031,Ping,14.200.26.212,ping,240,1789762092
5080,2.6.3,51,193.0.14.129,4,193.0.14.129,87.62.103.66,ICMP,59.0,32,"[{'rtt': 13.968744}, {'rtt': 15.236789}, {'rtt': 15.193687}]",0,3,3,13.968744,15.236789,14.79974,1001,1003294,1789762057,Ping,87.62.103.66,ping,240,1789762106
5080,2.6.2,18037126,193.0.14.129,4,193.0.14.129,172.16.14.2,ICMP,59.0,32,"[{'rtt': 16.364915}, {'rtt': 16.579134}, {'rtt': 16.399897}]",0,3,3,16.364915,16.579134,16.447982,1001,1003318,1789762072,Ping,84.253.250.102,ping,240,1789762090
5130,2.6.4,6,193.0.14.129,4,193.0.14.129,192.168.11.202,ICMP,56.0,32,"[{'rtt': 55.989863}, {'rtt': 55.234617}, {'rtt': 55.134148}]",0,3,3,55.134148,55.989863,55.452876,1001,1003334,1789762033,Ping,151.145.83.72,ping,240,1789762098
5040,2.4.1,11,193.0.14.129,4,193.0.14.129,10.100.10.109,ICMP,55.0,32,"[{'rtt': 114.992505}, {'rtt': 114.868839}, {'rtt': 115.236836}]",0,3,3,114.868839,115.236836,115.03272666666665,1001,1003337,1789762040,Ping,37.112.198.242,ping,240,1789762102
5080,2.6.3,5,193.0.14.129,4,193.0.14.129,192.168.15.106,ICMP,60.0,32,"[{'rtt': 4.680759}, {'rtt': 5.033112}, {'rtt': 4.958225}]",0,3,3,4.680759,5.033112,4.890698666666666,1001,1003350,1789762060,Ping,78.80.47.35,ping,240,1789762103
5130,2.6.4,37,193.0.14.129,4,193.0.14.129,10.0.0.169,ICMP,57.0,32,"[{'rtt': 22.533151}, {'rtt': 22.482631}, {'rtt': 22.45841}]",0,3,3,22.45841,22.533151,22.491397333333335,1001,1003374,1789762063,Ping,13.63.165.64,ping,240,1789762143
5130,2.6.4,57,193.0.14.129,4,193.0.14.129,10.0.0.205,ICMP,59.0,32,"[{'rtt': 1.024812}, {'rtt': 1.06578}, {'rtt': 1.092445}]",0,3,3,1.024812,1.092445,1.0610123333333334,1001,1003377,1789762068,Ping,35.179.132.29,ping,240,1789762140
5130,2.6.4,45,193.0.14.129,4,193.0.14.129,10.0.1.157,ICMP,48.0,32,"[{'rtt': 24.110084}, {'rtt': 23.948074}, {'rtt': 23.948105}]",0,3,3,23.948074,24.110084,24.002087666666668,1001,1003382,1789762068,Ping,13.212.199.118,ping,240,1789762208
5130,2.6.4,117,193.0.14.129,4,193.0.14.129,10.0.0.158,ICMP,57.0,32,"[{'rtt': 11.905368}, {'rtt': 11.896015}, {'rtt': 11.890156}]",0,3,3,11.890156,11.905368,11.897179666666666,1001,1003383,1789762077,Ping,54.66.38.93,ping,240,1789762085
5080,2.4.1,59,193.0.14.129,4,193.0.14.129,192.168.10.250,ICMP,59.0,32,"[{'rtt': 4.685271}, {'rtt': 5.530767}, {'rtt': 5.624155}]",0,3,3,4.685271,5.624155,5.280064333333334,1001,1003397,1789762034,Ping,79.143.250.33,ping,240,1789762093
5110,2.6.4,6,193.0.14.129,4,193.0.14.129,10.0.0.5,ICMP,55.0,32,"[{'rtt': 2.163339}, {'rtt': 1.796209}, {'rtt': 2.007023}]",0,3,3,1.796209,2.163339,1.988857,1001,1003400,1789762047,Ping,172.205.131.72,ping,240,1789762112
5130,2.6.4,215925,193.0.14.129,4,193.0.14.129,10.165.69.2,ICMP,53.0,32,"[{'rtt': 54.994638}, {'rtt': 55.221977}, {'rtt': 53.106721}]",0,3,3,53.106721,55.221977,54.441112000000004,1001,1003419,1789762040,Ping,188.29.204.67,ping,240,1789762124
5040,2.4.1,10093716,193.0.14.129,4,193.0.14.129,192.168.2.105,ICMP,56.0,32,"[{'rtt': 13.048849}, {'rtt': 16.231444}, {'rtt': 12.792034}]",0,3,3,12.792034,16.231444,14.024109000000001,1001,1003425,1789762051,Ping,104.207.130.195,ping,240,1789762773
5130,2.6.4,22,193.0.14.129,4,193.0.14.129,172.18.0.24,ICMP,54.0,32,"[{'rtt': 104.201871}, {'rtt': 109.2348}, {'rtt': 106.245898}]",0,3,3,104.201871,109.2348,106.56085633333333,1001,1003432,1789762036,Ping,67.133.86.230,ping,240,1789762132
5080,2.6.3,24,193.0.14.129,4,193.0.14.129,164.215.116.174,ICMP,55.0,32,"[{'rtt': 12.889588}, {'rtt': 12.925104}, {'rtt': 12.901204}]",0,3,3,12.889588,12.925104,12.905298666666667,1001,1003440,1789762040,Ping,164.215.116.174,ping,240,1789762139
5040,2.4.1,24,193.0.14.129,4,193.0.14.129,212.91.8.41,ICMP,62.0,32,"[{'rtt': 25.60325}, {'rtt': 34.136794}, {'rtt': 28.882505}]",0,3,3,25.60325,34.136794,29.540849666666663,1001,1003453,1789762062,Ping,212.91.8.41,ping,240,1789762099
5130,2.6.4,31,193.0.14.129,4,193.0.14.129,172.17.0.3,ICMP,58.0,32,"[{'rtt': 24.332921}, {'rtt': 24.370403}, {'rtt': 23.564297}]",0,3,3,23.564297,24.370403,24.089207,1001,1003473,1789762076,Ping,195.32.10.3,ping,240,1789762124
5080,2.6.3,47,193.0.14.129,4,193.0.14.129,192.168.22.3,ICMP,54.0,32,"[{'rtt': 5.821631}, {'rtt': 5.853964}, {'rtt': 5.76969}]",0,3,3,5.76969,5.853964,5.815095,1001,1003481,1789762047,Ping,89.190.129.196,ping,240,1789762130
5040,2.4.1,16,193.0.14.129,4,193.0.14.129,192.168.178.48,ICMP,55.0,20,"[{'rtt': 22.990091}, {'rtt': 21.50434}, {'rtt': 21.830431}]",0,3,3,21.50434,22.990091,22.108287333333333,1001,1003519,1789762050,Ping,82.59.131.60,ping,240,1789762108
5130,2.6.4,122,193.0.14.129,4,193.0.14.129,192.168.101.11,ICMP,53.0,32,"[{'rtt': 43.115748}, {'rtt': 42.625427}, {'rtt': 42.881594}]",0,3,3,42.625427,43.115748,42.874256333333335,1001,1003553,1789762075,Ping,31.204.217.124,ping,240,1789762126
5040,2.4.1,37,193.0.14.129,4,193.0.14.129,172.17.0.2,ICMP,53.0,20,"[{'rtt': 236.715199}, {'rtt': 234.821117}, {'rtt': 235.01645}]",0,3,3,234.821117,236.715199,235.51758866666668,1001,1003574,1789762066,Ping,74.222.64.16,ping,240,1789762101
5040,2.4.1,2,193.0.14.129,4,193.0.14.129,192.168.7.113,ICMP,49.0,32,"[{'rtt': 96.301589}, {'rtt': 96.002869}, {'rtt': 96.192458}]",0,3,3,96.002869,96.301589,96.16563866666667,1001,1003616,1789762073,Ping,199.47.254.252,ping,240,1789762201
5040,2.4.1,10,193.0.14.129,4,193.0.14.129,10.0.112.25,ICMP,41.0,32,"[{'rtt': 281.168308}, {'rtt': 280.925498}, {'rtt': 281.839574}]",0,3,3,280.925498,281.839574,281.3111266666667,1001,1003635,1789762052,Ping,58.8.214.196,ping,240,1789762089
5040,2.4.1,26,193.0.14.129,4,193.0.14.129,192.168.1.26,ICMP,60.0,32,"[{'rtt': 5.650187}, {'rtt': 5.514763}, {'rtt': 5.86145}]",0,3,3,5.514763,5.86145,5.675466666666668,1001,1003636,1789762058,Ping,110.78.181.228,ping,240,1789762096
5080,2.6.2,39,193.0.14.129,4,193.0.14.129,10.82.213.105,ICMP,52.0,32,"[{'rtt': 42.341549}, {'rtt': 38.478783}, {'rtt': 38.772675}]",0,3,3,38.478783,42.341549,39.86433566666667,1001,1003651,1789762036,Ping,159.69.191.242,ping,240,1789762110
5000,2.0.0,49,193.0.14.129,4,193.0.14.129,137.184.87.128,ICMP,55.0,32,"[{'rtt': 8.375543}, {'rtt': 7.94225}, {'rtt': 7.716632}]",0,3,3,7.716632,8.375543,8.011475,1001,1003711,1789762031,Ping,137.184.87.128,ping,240,1789762104
5130,2.6.4,74,193.0.14.129,4,193.0.14.129,178.21.117.169,ICMP,61.0,32,"[{'rtt': 0.912337}, {'rtt': 0.865016}, {'rtt': 1.095741}]",0,3,3,0.865016,1.095741,0.957698,1001,1003744,1789762033,Ping,178.21.117.169,ping,240,1789762142
5080,2.6.2,49,193.0.14.129,4,193.0.14.129,216.48.177.108,ICMP,57.0,32,"[{'rtt': 40.20137}, {'rtt': 40.242985}, {'rtt': 40.19751}]",0,3,3,40.19751,40.242985,40.213955,1001,1003760,1789762037,Ping,216.48.177.108,ping,240,1789762096
5080,2.6.2,7,193.0.14.129,4,193.0.14.129,101.53.133.86,ICMP,57.0,32,"[{'rtt': 37.447694}, {'rtt': 37.492861}, {'rtt': 37.449116}]",0,3,3,37.447694,37.492861,37.463223666666664,1001,1003761,1789762048,Ping,101.53.133.86,ping,240,1789762111
5080,2.6.2,13,193.0.14.129,4,193.0.14.129,172.17.0.2,ICMP,60.0,32,"[{'rtt': 15.53293}, {'rtt': 15.296889}, {'rtt': 15.520861}]",0,3,3,15.296889,15.53293,15.450226666666666,1001,1003769,1789762070,Ping,95.174.224.153,ping,240,1789762118
5060,2.5.1,56,193.0.14.129,4,193.0.14.129,192.168.88.251,ICMP,57.0,32,"[{'rtt': 5.749667}, {'rtt': 5.909589}, {'rtt': 5.727574}]",0,3,3,5.727574,5.909589,5.79561,1001,1003790,1789762063,Ping,190.122.166.242,ping,240,1789762140
5120,2.6.4,14,193.0.14.129,4,193.0.14.129,192.168.254.10,ICMP,54.0,32,"[{'rtt': 229.8405}, {'rtt': 230.0133}, {'rtt': 230.183039}]",0,3,3,229.8405,230.183039,230.01227966666667,1001,1003802,1789762038,Ping,79.173.86.46,ping,240,1789762093
5080,2.6.3,24,193.0.14.129,4,193.0.14.129,192.168.0.96,ICMP,55.0,32,"[{'rtt': 18.685759}, {'rtt': 10.256645}, {'rtt': 14.078846}]",0,3,3,10.256645,18.685759,14.340416666666668,1001,1003815,1789762062,Ping,78.45.14.98,ping,240,1789762106
5080,2.6.3,26,193.0.14.129,4,193.0.14.129,78.156.155.52,ICMP,55.0,32,"[{'rtt': 6.771024}, {'rtt': 6.799327}, {'rtt': 6.744955}]",0,3,3,6.744955,6.799327,6.7717686666666665,1001,1003816,1789762064,Ping,78.156.155.52,ping,240,1789762100
5080,2.6.2,46,193.0.14.129,4,193.0.14.129,172.17.0.2,ICMP,60.0,32,"[{'rtt': 15.209885}, {'rtt': 15.227903}, {'rtt': 15.380099}]",0,3,3,15.209885,15.380099,15.272629,1001,1003842,1789762047,Ping,95.174.224.137,ping,240,1789762117
5020,2.3.2,31,193.0.14.129,4,193.0.14.129,172.17.0.5,ICMP,58.0,32,"[{'rtt': 24.60844}, {'rtt': 24.63948}, {'rtt': 24.54348}]",0,3,3,24.54348,24.63948,24.597133333333332,1001,1003863,1789762053,Ping,129.154.237.210,ping,240,1789762207
5040,2.4.1,15,193.0.14.129,4,193.0.14.129,10.54.54.226,ICMP,58.0,32,"[{'rtt': 16.271014}, {'rtt': 16.464186}, {'rtt': 16.503368}]",0,3,3,16.271014,16.503368,16.412856,1001,1003879,1789762064,Ping,83.97.19.213,ping,240,1789762093
5120,2.6.4,15,193.0.14.129,4,193.0.14.129,192.168.0.49,ICMP,52.0,32,"[{'rtt': 80.441082}, {'rtt': 73.05212}, {'rtt': 74.087843}]",0,3,3,73.05212,80.441082,75.86034833333333,1001,1003882,1789762056,Ping,61.24.122.104,ping,240,1789762097
5040,2.4.1,4,193.0.14.129,4,193.0.14.129,143.244.135.25,ICMP,56.0,32,"[{'rtt': 18.062931}, {'rtt': 17.153417}, {'rtt': 17.078898}]",0,3,3,17.078898,18.062931,17.431748666666664,1001,1003883,1789762045,Ping,143.244.135.25,ping,240,1789762095
5040,2.4.1,28,193.0.14.129,4,193.0.14.129,172.105.237.172,ICMP,46.0,32,"[{'rtt': 52.331028}, {'rtt': 52.305215}, {'rtt': 52.372313}]",0,3,3,52.305215,52.372313,52.33618533333333,1001,1003895,1789762078,Ping,172.105.237.172,ping,240,1789762116
5040,2.4.1,15,193.0.14.129,4,193.0.14.129,172.17.0.2,ICMP,57.0,20,"[{'rtt': 12.085254}, {'rtt': 10.64179}, {'rtt': 7.961398}]",0,3,3,7.961398,12.085254,10.229480666666666,1001,1003900,1789762077,Ping,77.249.73.231,ping,240,1789762129
5040,2.4.1,23,193.0.14.129,4,193.0.14.129,172.16.2.22,ICMP,54.0,20,"[{'rtt': 150.705786}, {'rtt': 167.726924}, {'rtt': 146.853926}]",0,3,3,146.853926,167.726924,155.09554533333332,1001,1003912,1789762040,Ping,94.204.230.60,ping,240,1789762134
5040,2.4.1,19,193.0.14.129,4,193.0.14.129,10.0.0.16,ICMP,59.0,32,"[{'rtt': 26.429257}, {'rtt': 26.417393}, {'rtt': 26.422766}]",0,3,3,26.417393,26.429257,26.423138666666663,1001,1003949,1789762074,Ping,150.230.129.60,ping,240,1789762120
5130,2.6.4,44,193.0.14.129,4,193.0.14.129,192.168.1.61,ICMP,59.0,32,"[{'rtt': 9.276423}, {'rtt': 9.99284}, {'rtt': 9.064312}]",0,3,3,9.064312,9.99284,9.444524999999999,1001,1003967,1789762056,Ping,138.64.70.234,ping,240,1789762126
5040,2.4.1,45,193.0.14.129,4,193.0.14.129,10.240.142.202,ICMP,59.0,32,"[{'rtt': 3.334452}, {'rtt': 0.728792}, {'rtt': 2.586084}]",0,3,3,0.728792,3.334452,2.216442666666667,1001,1004006,1789762043,Ping,85.254.183.142,ping,240,1789762116
5040,2.4.1,50,193.0.14.129,4,193.0.14.129,95.168.184.158,ICMP,59.0,32,"[{'rtt': 1.253949}, {'rtt': 1.232849}, {'rtt': 1.276308}]",0,3,3,1.232849,1.276308,1.254368666666667,1001,1004009,1789762041,Ping,95.168.184.158,ping,240,1789762109
5040,2.4.1,9,193.0.14.129,4,193.0.14.129,10.54.80.243,ICMP,60.0,32,"[{'rtt': 0.827132}, {'rtt': 0.825122}, {'rtt': 0.824903}]",0,3,3,0.824903,0.827132,0.825719,1001,1004010,1789762052,Ping,194.19.252.9,ping,240,1789762112
5040,2.4.1,47,193.0.14.129,4,193.0.14.129,84.16.227.223,ICMP,,32,"[{'x': '*'}, {'x': '*'}, {'x': '*'}]",0,0,3,-1.0,-1.0,-1.0,1001,1004011,1789762041,Ping,84.16.227.223,ping,240,1789762112
5080,2.6.2,5,193.0.14.129,4,193.0.14.129,109.94.110.7,ICMP,61.0,32,"[{'rtt': 30.140848}, {'rtt': 30.185583}, {'rtt': 30.13443}]",0,3,3,30.13443,30.185583,30.153620333333333,1001,1004018,1789762072,Ping,109.94.110.7,ping,240,1789762116
5080,2.6.2,10,193.0.14.129,4,193.0.14.129,158.255.211.28,ICMP,61.0,32,"[{'rtt': 0.735486}, {'rtt': 0.722988}, {'rtt': 0.726687}]",0,3,3,0.722988,0.735486,0.728387,1001,1004019,1789762062,Ping,158.255.211.28,ping,240,1789762111
5080,2.6.2,108,193.0.14.129,4,193.0.14.129,207.154.199.34,ICMP,59.0,32,"[{'rtt': 1.964794}, {'rtt': 0.770698}, {'rtt': 0.870694}]",0,3,3,0.770698,1.964794,1.202062,1001,1004034,1789762056,Ping,207.154.199.34,ping,240,1789762190
5080,2.6.2,35,193.0.14.129,4,193.0.14.129,185.10.19.150,ICMP,52.0,32,"[{'rtt': 182.693503}, {'rtt': 182.735606}, {'rtt': 182.819626}]",0,3,3,182.693503,182.819626,182.74957833333335,1001,1004044,1789762070,Ping,185.10.19.150,ping,240,1789762092
5080,2.6.2,27,193.0.14.129,4,193.0.14.129,159.89.171.96,ICMP,56.0,32,"[{'rtt': 20.437385}, {'rtt': 19.349099}, {'rtt': 19.57971}]",0,3,3,19.349099,20.437385,19.788731333333335,1001,1004047,1789762064,Ping,159.89.171.96,ping,240,1789762087
5080,2.6.2,3,193.0.14.129,4,193.0.14.129,167.179.78.21,ICMP,59.0,32,"[{'rtt': 0.487903}, {'rtt': 0.491791}, {'rtt': 0.468956}]",0,3,3,0.468956,0.491791,0.48288333333333333,1001,1004049,1789762031,Ping,167.179.78.21,ping,240,1789762149
5080,2.6.2,0,193.0.14.129,4,193.0.14.129,188.166.115.203,ICMP,57.0,32,"[{'rtt': 1.477478}, {'rtt': 1.466281}, {'rtt': 1.390428}]",0,3,3,1.390428,1.477478,1.444729,1001,1004051,1789762031,Ping,188.166.115.203,ping,240,1789762083
5080,2.6.2,28,193.0.14.129,4,193.0.14.129,188.241.118.205,ICMP,55.0,32,"[{'rtt': 60.962564}, {'rtt': 60.209144}, {'rtt': 60.169278}]",0,3,3,60.169278,60.962564,60.44699533333333,1001,1004058,1789762065,Ping,188.241.118.205,ping,240,1789762107
5080,2.6.2,11,193.0.14.129,4,193.0.14.129,89.40.214.132,ICMP,62.0,32,"[{'rtt': 0.660229}, {'rtt': 0.72834}, {'rtt': 0.614224}]",0,3,3,0.614224,0.72834,0.6675976666666666,1001,1004059,1789762053,Ping,89.40.214.132,ping,240,1789762100
5080,2.6.2,31,193.0.14.129,4,193.0.14.129,185.70.105.181,ICMP,61.0,32,"[{'rtt': 74.483096}, {'rtt': 74.304706}, {'rtt': 74.515084}]",0,3,3,74.304706,74.515084,74.43429533333334,1001,1004060,1789762073,Ping,185.70.105.181,ping,240,1789762104
5080,2.6.2,8,193.0.14.129,4,193.0.14.129,5.252.161.175,ICMP,57.0,32,"[{'rtt': 9.44542}, {'rtt': 9.409269}, {'rtt': 9.398495}]",0,3,3,9.398495,9.44542,9.417728,1001,1004067,1789762050,Ping,5.252.161.175,ping,240,1789762101
5040,2.4.1,10,193.0.14.129,4,193.0.14.129,192.168.0.12,ICMP,59.0,32,"[{'rtt': 19.006709}, {'rtt': 18.634266}, {'rtt': 18.851148}]",0,3,3,18.634266,19.006709,18.830707666666665,1001,1004087,1789762078,Ping,88.167.4.70,ping,240,1789762118
5130,2.6.4,23,193.0.14.129,4,193.0.14.129,195.34.78.66,ICMP,55.0,32,"[{'rtt': 7.007151}, {'rtt': 6.934448}, {'rtt': 7.003457}]",0,3,3,6.934448,7.007151,6.981685333333334,1001,1004090,1789762035,Ping,195.34.78.66,ping,240,1789762128
5120,2.6.4,3,193.0.14.129,4,193.0.14.129,213.190.199.20,ICMP,58.0,32,"[{'rtt': 18.695877}, {'rtt': 23.382879}, {'rtt': 20.350836}]",0,3,3,18.695877,23.382879,20.809864,1001,1004118,1789762050,Ping,213.190.199.20,ping,240,1789762107
5120,2.6.4,20,193.0.14.129,4,193.0.14.129,172.20.0.2,ICMP,58.0,32,"[{'rtt': 50.580295}, {'rtt': 50.545174}, {'rtt': 50.684655}]",0,3,3,50.545174,50.684655,50.60337466666667,1001,1004119,1789762061,Ping,129.213.118.64,ping,240,1789762110
5120,2.6.4,17,193.0.14.129,4,193.0.14.129,172.18.0.2,ICMP,57.0,32,"[{'rtt': 20.336744}, {'rtt': 20.416319}, {'rtt': 20.42021}]",0,3,3,20.336744,20.42021,20.391091,1001,1004120,1789762053,Ping,45.64.190.62,ping,240,1789762109
